InternetService,Multiple,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Tenure,MonthlyCharge,Bandwidth_GB_Year
2,0,1,0,1,0,0,65.24070999999999,115.8512,3398.8427520151345
0,1,1,1,0,0,0,67.89759000000001,171.7691,6559.361
0,1,1,0,1,0,0,56.716,161.5986,5386.456
2,0,0,1,0,0,0,34.49885764604514,94.84159,3398.8427520151345
1,1,0,0,1,1,0,57.33843,213.6948,5228.37
0,1,0,1,0,0,0,43.416709999999995,164.5728,3398.8427520151345
1,1,0,0,1,1,1,46.40554,253.1352,4646.6320000000005
0,1,1,1,0,0,0,67.64041,159.1898,6308.666
0,1,1,1,1,0,1,34.49885764604514,206.9198,5663.575
1,0,0,1,1,0,1,57.25147,171.5901,5010.7970000000005
1,1,1,1,0,1,0,61.72165,204.4631,5563.393
1,0,1,1,1,0,0,44.69494,161.7801,3969.782
1,0,1,1,0,1,0,54.50776,173.2558,5030.772
1,1,1,1,0,0,1,64.99757,216.5131,3398.8427520151345
1,0,0,0,1,1,1,66.04097,223.798,5972.424
0,1,0,0,0,1,1,69.2962,232.1459,6739.191999999999
0,1,0,0,1,1,0,57.77873,164.3051,5579.155
2,0,0,0,1,1,1,65.04247,188.7288,5709.210999999999
1,1,0,0,0,0,0,66.09751999999999,145.9848,5516.526999999999
2,0,0,0,0,0,1,53.823780000000006,116.6279,4893.997
1,0,1,1,1,0,1,45.54189,195.2097,4164.277
2,0,0,0,0,0,0,53.173019999999994,78.05288,4345.907
1,0,0,1,0,1,0,61.503130000000006,162.6159,5419.935
1,1,1,1,1,0,1,64.61766,225.6421,5693.465999999999
0,1,0,1,1,0,0,65.52605,154.6258,5913.126
1,0,0,0,0,1,1,61.96091,210.4385,5688.677
1,1,0,0,1,0,1,66.9628,190.5202,5733.035
0,1,0,0,0,1,1,60.913540000000005,219.1248,5894.517
1,0,0,0,0,0,0,71.52256,113.0606,5766.914000000001
2,0,1,0,0,1,1,67.39149,198.5835,3398.8427520151345
0,0,0,0,1,0,1,57.31946,140.69899999999998,5312.13
1,0,0,0,1,0,0,71.93473,123.6831,3398.8427520151345
0,0,0,0,1,1,0,68.64996,132.1418,6261.419
2,0,1,0,1,0,1,60.18407,149.8379,5173.090999999999
1,0,0,0,1,0,0,58.32931,127.5108,4862.321
1,1,1,1,0,1,1,50.05258,276.2548,5005.571
2,0,1,0,1,0,0,65.44764,114.52,5466.37
0,1,1,0,0,1,0,68.65945,171.5999,6503.984
0,0,1,1,0,0,0,34.49885764604514,130.3508,5072.67
0,1,0,1,1,1,0,62.59338,175.6531,5942.049
1,1,1,1,0,0,0,69.53443,180.5282,3398.8427520151345
1,1,0,0,0,1,0,49.96921,169.4262,4529.91
0,0,0,0,1,0,0,70.78918,104.9185,6336.619000000001
1,0,0,0,0,0,1,57.74783000000001,147.9255,5082.031
1,0,0,1,0,0,0,53.776340000000005,125.7358,4594.835999999999
0,0,0,1,1,1,0,53.34625,143.0826,3398.8427520151345
1,1,0,1,1,1,0,61.339969999999994,194.2108,5270.686
2,1,1,0,0,1,1,65.78,232.3063,6054.366999999999
0,0,1,1,0,1,1,66.47606,225.7797,6502.025
0,1,0,0,0,1,0,34.49885764604514,161.8549,6300.056
1,0,1,1,1,1,0,34.49885764604514,186.1594,3398.8427520151345
1,1,1,0,0,1,0,42.31228,192.2859,3894.442
2,1,1,0,0,0,1,38.288070000000005,169.9627,3491.784
2,1,0,1,0,0,1,49.90782,159.1026,4475.105
1,0,1,0,0,0,1,52.00223,172.2059,4695.75
0,0,1,0,1,0,1,69.51253,162.0496,6322.7080000000005
1,0,0,0,0,1,0,39.01296,138.83700000000002,3382.4240000000004
1,1,1,0,1,1,1,55.26536,274.7236,5112.94
1,1,1,1,0,1,1,47.02878,277.7981,4811.89
0,0,1,0,1,0,1,57.760169999999995,164.1819,5431.151
1,1,1,0,1,0,1,58.23726,215.275,5088.803
0,0,0,0,0,1,0,70.4859,121.1981,6655.981
1,0,1,0,0,1,1,67.82145,231.4884,6187.03
1,1,1,0,0,1,1,53.04753,293.5347,5276.196
1,1,1,0,1,1,0,50.90725,205.4526,4642.032
0,0,1,0,1,0,1,68.90613,164.9328,6709.022
2,0,0,1,1,0,0,48.20538,134.33100000000002,3950.929
1,1,0,0,1,1,1,65.26303,252.3628,5903.302
2,0,1,1,0,0,1,61.3125,153.035,5460.920999999999
1,0,0,0,0,1,0,60.25968,136.3857,5269.076
0,1,0,1,0,0,0,57.815540000000006,137.374,5320.1669999999995
2,0,0,1,0,0,1,67.8576,129.6948,6017.57
0,1,0,0,1,0,0,51.55857,139.32399999999998,3398.8427520151345
0,1,1,1,0,1,0,66.10268,184.8769,6641.026999999999
1,0,0,1,0,0,0,70.65651,126.1005,5981.2390000000005
1,0,1,1,0,1,1,59.235890000000005,243.7534,5610.673000000001
0,0,0,1,0,1,1,68.1383,203.132,6769.093000000001
1,0,0,1,0,1,0,59.27489,151.5156,5385.903
2,0,1,1,0,1,0,63.59925,141.0406,5559.92
0,1,1,0,0,0,1,54.131640000000004,183.533,5296.313
2,0,0,1,0,0,0,49.8342,93.60401999999999,4226.329000000001
1,0,0,0,0,0,0,67.31834,115.4529,5769.18
1,0,1,0,0,1,1,50.33619,234.0743,4726.095
1,1,1,1,0,1,1,43.77028,274.4049,4315.044
0,1,0,0,0,0,0,62.5003,124.7015,5921.62
1,1,1,0,0,1,0,38.54459,193.8911,3601.393
1,0,0,1,0,1,0,59.51288,151.1918,5057.818
0,1,1,0,1,1,0,53.46836999999999,185.3383,5200.564
1,1,0,1,0,0,1,67.2235,192.3656,6015.545
1,0,0,0,0,1,0,62.162980000000005,138.7561,5248.831
1,1,0,1,0,1,1,34.49885764604514,252.2362,5248.28
0,1,0,1,0,1,0,68.37005,163.1479,6484.666
1,0,1,1,0,0,1,63.04335,182.1899,5662.285
2,1,0,0,0,1,1,62.90729,209.6458,5854.566
2,1,1,1,0,0,0,63.42204,160.3183,5566.008000000001
0,0,0,0,0,0,0,68.74531999999999,94.04953,6315.438
0,0,1,1,1,0,1,49.30275,175.8882,5003.407
1,0,0,0,1,1,1,70.72564,220.1775,6283.626
0,0,0,1,0,0,1,52.16336,140.7541,3398.8427520151345
2,1,1,0,1,0,0,65.52904000000001,149.1327,5489.048000000001
2,0,0,1,1,0,1,65.33592,137.7881,5747.351
1,0,1,1,0,1,1,68.96904,242.3363,6237.269
2,1,0,1,0,0,1,48.03427,160.6574,4300.642
1,1,1,0,0,1,1,61.38844,264.5466,5803.88
1,0,1,1,1,1,0,45.6394,187.9133,4245.941
1,0,0,0,1,1,0,64.45957,153.4102,5611.443
0,0,0,0,0,0,0,57.084480000000006,107.6765,5247.948
2,1,0,1,0,1,0,71.44192,150.2855,6193.005999999999
0,1,0,1,0,0,0,34.49885764604514,137.03799999999998,5245.227
0,1,0,1,1,1,0,63.964909999999996,174.3366,6023.001
1,0,1,1,1,1,0,34.49885764604514,185.0412,5663.318
2,0,1,1,1,0,0,48.49962,128.0313,4596.831
1,1,0,0,0,1,0,55.0447,170.8891,4727.689
2,1,0,1,0,0,0,67.19559,125.9919,5929.012
0,1,0,0,1,1,1,52.03938,233.1636,5155.317
1,0,1,1,0,1,0,62.405640000000005,173.011,5620.564
0,0,1,0,1,0,0,57.492090000000005,130.1516,5646.8859999999995
1,1,1,1,0,1,1,67.16512,275.5618,6268.031
1,0,0,1,0,0,0,56.9918,122.9909,4946.827
0,1,0,1,0,1,1,62.855959999999996,232.9361,6155.214
1,0,0,1,0,0,1,34.49885764604514,163.1291,4771.496
0,0,0,1,1,0,0,34.49885764604514,117.7517,6071.059
1,0,1,0,0,0,1,62.018980000000006,172.96200000000002,5484.119000000001
1,0,0,0,0,1,1,64.8122,209.40599999999998,5933.624
0,1,1,0,0,1,1,34.49885764604514,241.3937,6473.342
1,0,0,0,0,1,1,68.68481,208.6223,6127.799
1,1,0,0,0,0,0,65.64814,144.1549,5407.576
0,1,0,0,1,0,0,68.85746,137.9379,6114.267
1,0,1,0,1,0,0,70.634,148.8333,6104.036
0,0,1,1,1,1,0,41.51958,165.7552,4443.003
0,0,1,0,0,0,1,58.64675,153.7463,5627.454000000001
1,0,1,1,1,0,1,58.526030000000006,199.4993,5216.299
1,0,0,0,0,1,0,69.78435999999999,136.9676,5924.92
1,1,0,1,0,0,0,34.49885764604514,159.4956,4930.471
1,0,0,1,1,0,0,56.54286,138.671,4967.342000000001
2,1,1,1,1,0,1,65.41235,195.3291,5910.47
0,0,0,0,0,0,1,66.63528000000001,126.1737,3398.8427520151345
2,0,0,0,0,0,1,66.17528,117.5976,5639.931
2,1,0,1,0,0,0,59.6877,124.3818,5118.044
1,0,0,1,0,0,1,60.83302,163.0008,3398.8427520151345
1,0,1,0,0,1,1,34.49885764604514,234.1961,4831.532
1,0,1,0,1,0,0,71.08539,151.6525,5911.717
2,1,1,1,1,1,0,45.184540000000005,183.7454,4081.555
2,0,0,0,1,0,1,64.16494,127.0036,5526.915
0,1,0,0,0,0,1,34.49885764604514,162.5953,4318.755999999999
1,0,0,1,0,0,0,60.9767,123.9516,3398.8427520151345
2,0,0,0,1,1,0,51.320840000000004,119.9571,4501.420999999999
2,1,1,1,0,0,1,66.91611999999999,195.4147,5863.403
2,1,1,0,0,1,0,47.4558,188.4983,4347.952
1,0,0,0,1,1,1,65.73734,223.4908,5881.848000000001
1,0,0,0,1,1,0,59.01535,147.3097,5055.537
1,0,1,1,0,1,0,58.60767,173.3728,5350.191999999999
0,0,1,0,1,0,1,61.38199,163.139,5782.143
0,0,0,0,1,1,0,48.35393,130.1858,4711.281
2,0,1,1,0,0,1,71.9076,152.2936,6457.249
1,0,0,0,0,0,0,51.178259999999995,111.9373,4205.731
1,0,0,0,0,1,0,63.05008,168.1534,5530.420999999999
1,1,0,0,0,1,1,43.2487,241.9922,4231.393
0,0,1,1,0,1,0,61.92686,165.7816,3398.8427520151345
1,1,0,0,0,0,1,43.294509999999995,180.5382,4007.11
1,1,1,1,1,0,1,53.66219,228.5684,4838.974
1,0,0,0,0,0,0,34.49885764604514,112.4309,3398.8427520151345
0,0,1,0,1,1,1,69.05558,222.3407,6723.721
0,0,1,0,0,1,1,56.094809999999995,240.5189,5739.181
2,1,0,1,0,1,1,68.03309,222.7021,6349.32
2,0,0,0,0,0,1,61.222159999999995,119.5593,5365.2880000000005
0,0,0,0,0,1,1,41.8312,188.387,4518.564
2,0,0,1,1,0,0,34.49885764604514,103.6783,5530.818
2,0,1,0,1,0,0,71.03451,117.0874,3398.8427520151345
2,0,1,1,0,1,1,34.49885764604514,208.5282,6062.895
1,0,0,0,1,0,1,34.49885764604514,161.0875,6284.979
0,1,0,0,1,1,1,64.48138,234.428,6277.701999999999
1,1,1,1,0,1,0,52.98075,206.2416,4866.73
0,1,0,1,0,1,0,62.209869999999995,162.921,5815.858
1,0,1,0,1,1,1,64.41881,242.7443,3398.8427520151345
2,0,1,0,0,0,0,62.849309999999996,101.2807,3398.8427520151345
0,0,1,1,1,0,0,59.861740000000005,143.7042,5592.353
0,1,0,0,0,0,1,59.2505,162.5012,3398.8427520151345
2,1,0,1,0,1,1,66.00861,221.3256,5933.315
1,0,1,0,0,0,1,41.09169,170.3542,3653.559
1,0,0,0,1,0,0,70.73353,125.5617,6024.266
1,1,0,1,0,1,1,62.01927,251.9903,5770.797
1,1,1,0,0,1,0,63.282830000000004,190.5816,3398.8427520151345
0,0,0,1,1,1,1,52.98033,214.9206,5368.842
1,0,0,0,1,1,1,58.67143000000001,220.9041,5303.937
2,0,1,0,1,0,0,62.65335,116.0904,5678.726
0,0,0,1,1,1,1,60.34933,214.0541,6009.464
1,1,0,1,0,0,0,40.359759999999994,159.5789,3653.777
2,1,0,1,1,0,0,70.49798,141.0088,5939.807
2,0,0,0,0,0,0,69.7635,80.33945,5757.754
0,1,0,1,1,0,1,61.025209999999994,187.8555,5779.745
0,1,1,1,1,1,1,34.49885764604514,270.455,6019.46
0,0,1,0,0,0,1,65.49323000000001,149.2751,6135.142
2,0,1,1,0,0,0,62.79035,126.4569,5401.505
1,1,0,1,0,0,1,41.583090000000006,197.46599999999998,3398.8427520151345
1,1,1,0,0,1,1,47.99239,265.6889,4579.647
2,0,0,0,0,1,0,48.294940000000004,108.4965,4197.553
1,0,0,0,0,0,1,43.000209999999996,148.9535,3788.952
1,1,0,1,0,1,0,59.60867,181.2531,5326.93
0,0,0,0,1,0,0,67.91991,104.7776,3398.8427520151345
1,0,0,1,1,1,1,60.99804,232.6399,5876.124
2,1,1,1,1,0,0,60.40651,162.2852,5234.43
0,0,0,0,0,1,0,47.17819,119.0823,4839.104
1,0,0,1,0,0,0,68.83272,124.0084,5722.01
1,0,0,0,0,0,1,53.491409999999995,150.13299999999998,4611.987
0,1,1,0,1,1,1,57.27044,258.0518,5899.518
1,0,1,0,0,0,1,59.43102,184.3064,5361.231
2,0,0,0,0,1,1,39.61469,175.2673,3851.448
1,0,1,1,0,1,0,61.47987,171.3804,5356.754
2,0,1,1,0,0,0,58.543530000000004,129.6216,5432.196999999999
0,0,0,1,1,0,1,49.7446,152.5443,4869.488
0,1,0,0,0,0,0,66.00869,123.7857,6319.838000000001
2,1,0,1,1,1,0,70.02121,165.0604,6274.153
1,0,1,1,0,1,1,60.81561,242.4682,5500.343000000001
0,0,1,1,0,0,0,60.5779,128.8692,5930.097
1,0,0,0,0,0,1,51.584720000000004,149.7171,4489.268
1,0,1,0,1,1,1,34.49885764604514,245.1169,5247.418000000001
1,0,0,0,0,1,0,63.309290000000004,137.6367,5592.361999999999
0,1,1,0,0,0,1,34.49885764604514,180.5944,5477.8859999999995
1,1,1,0,0,1,1,65.90305,262.8248,5884.613
1,0,0,0,0,1,1,60.87582,212.3504,5536.196
2,1,1,0,1,1,1,66.0517,243.4357,6121.655
1,1,0,1,0,0,0,34.49885764604514,160.8257,5009.4529999999995
0,1,1,1,0,0,1,58.97505,196.2076,5813.105
2,0,0,1,0,0,0,62.379540000000006,92.37331,5394.351
0,0,1,1,1,0,1,70.56358,177.3546,6708.158
2,0,1,0,0,1,0,65.07415,127.3793,5632.965999999999
2,1,0,0,0,0,0,34.49885764604514,111.0551,4551.44
2,1,0,1,0,0,1,54.2897,163.5267,3398.8427520151345
1,0,1,1,0,1,0,34.49885764604514,175.6132,5547.951
1,0,1,0,1,0,1,34.49885764604514,186.9321,5526.488
0,1,0,1,0,0,0,56.9978,138.7986,5348.995
1,0,0,1,1,0,0,46.30619,137.2864,4243.909000000001
0,0,1,1,0,1,0,66.7449,152.2058,6382.531
0,0,0,0,1,0,1,65.29309,138.7896,6160.221
1,0,0,0,1,0,0,58.05485,123.4307,4984.85
2,1,0,1,0,1,0,56.79909,149.2661,4884.457
0,0,1,1,0,0,0,71.93174,130.2153,6599.565
1,1,1,0,1,0,0,59.85396,183.1221,3398.8427520151345
0,1,0,1,1,0,1,69.32327,212.6814,6518.166
0,1,1,0,0,0,0,61.0911,147.2096,5653.3730000000005
1,0,1,0,0,0,1,64.91322,171.07299999999998,5715.03
1,1,0,1,0,1,1,34.49885764604514,253.0886,6131.484
1,0,1,0,0,0,1,47.64072,169.5786,4130.432
2,0,0,0,1,1,0,71.3084,116.5464,6144.769
2,0,0,0,1,1,1,65.21791999999999,187.3128,5874.281
2,1,0,0,0,0,1,48.98002,147.7179,4335.611
0,1,0,0,0,1,0,64.19627,152.6581,6083.758000000001
1,0,0,1,1,0,1,71.71986,174.3924,6296.4619999999995
0,0,0,0,1,1,0,34.49885764604514,130.9161,6247.646
1,0,0,0,1,1,1,61.91778000000001,220.9529,5672.644
0,1,1,0,0,1,1,48.08209,245.0491,5064.062
0,1,0,1,0,0,0,41.94323,141.0088,4185.585
2,0,0,1,0,0,1,34.49885764604514,126.1361,4531.043
0,0,0,0,1,0,1,65.83915999999999,139.3577,5992.347
0,1,0,0,0,1,1,57.40724,220.0662,5545.048000000001
0,0,1,1,1,0,1,71.9056,174.081,3398.8427520151345
0,0,1,1,0,0,0,60.76709,126.2375,5576.448
0,1,0,0,0,0,0,34.49885764604514,127.01299999999999,6070.3
1,0,1,1,1,1,0,61.18403000000001,187.0878,5502.689
1,1,0,0,0,1,0,34.49885764604514,171.9408,4991.82
2,1,0,1,0,0,1,66.15315,159.2222,5812.77
2,1,0,0,0,0,0,68.76753000000001,115.1738,5762.603
0,0,1,0,0,0,1,54.8774,152.3005,5301.861
1,0,1,0,0,1,1,67.0795,231.5171,6157.746
0,1,1,0,1,1,0,65.32463,187.78900000000002,6557.265
0,0,0,1,0,1,0,52.14985,129.1431,5075.833
0,1,0,1,0,1,1,42.6954,235.3448,4638.795999999999
0,1,0,0,0,0,1,45.59475,161.8694,3398.8427520151345
1,1,1,1,1,0,1,58.42233,227.0374,5227.18
1,1,1,0,0,1,0,71.55357,221.3274,6342.143
1,1,0,0,1,1,1,34.49885764604514,252.6101,6462.182
0,1,1,1,0,0,0,66.77188000000001,162.6971,3398.8427520151345
2,1,0,1,0,0,0,57.506730000000005,123.5531,4866.254
1,0,0,0,0,1,0,34.49885764604514,148.4951,3398.8427520151345
2,0,0,1,0,0,0,68.00844000000001,92.71988,5785.210999999999
2,1,0,0,0,1,0,70.41492,142.0616,6104.193
0,0,0,0,0,0,1,68.32614000000001,130.1324,6335.855
0,1,1,0,0,1,0,54.717780000000005,174.4676,5229.210999999999
1,0,1,0,0,0,0,39.13842,136.6067,3260.745
0,0,0,1,1,1,0,57.49365,142.4256,5473.391
2,0,1,0,0,1,0,60.23114,125.7125,5394.915
1,1,0,0,0,1,0,47.55305,170.6239,4217.907999999999
1,1,1,0,1,1,1,67.72122,274.3471,6149.656
1,1,1,1,0,1,1,61.94735,276.4559,5945.935
1,1,1,1,0,0,0,68.29684,179.6545,5867.545
1,0,0,0,0,0,1,70.30403000000001,147.321,6069.194
0,1,0,1,1,0,0,37.5005,148.1828,3614.9759999999997
1,1,0,0,0,1,0,60.34404,168.6461,5089.776
1,0,0,0,1,0,1,57.363719999999994,158.7058,5095.503
0,0,1,0,0,1,0,57.504909999999995,141.7873,5434.731
1,1,1,0,1,0,1,42.67725,214.3641,3912.2090000000003
1,0,1,0,1,0,0,65.4426,146.5558,5524.2480000000005
2,1,0,0,1,1,0,63.159459999999996,151.4965,5417.866999999999
0,1,0,1,1,0,0,65.60287,148.6253,6147.448
0,0,1,0,0,0,0,70.70015,114.2057,6359.976
1,1,1,0,0,0,1,71.4064,201.9952,6400.696999999999
1,0,0,1,1,1,1,51.61804,232.8524,4716.062
2,0,0,1,0,1,0,67.40482,117.639,5748.366
2,0,0,0,1,0,1,70.62907,128.3241,6045.139
1,1,1,0,0,1,1,70.64296999999999,264.6524,6503.161
0,1,0,1,1,1,1,61.787290000000006,247.5615,6106.679
2,0,1,1,0,0,1,66.54231999999999,152.0597,3398.8427520151345
1,0,0,1,0,0,0,63.06195,124.6085,5268.8369999999995
0,1,1,1,0,0,1,70.22928,197.6595,6865.468000000001
2,1,1,1,0,0,0,63.06098000000001,151.3333,5716.052
1,0,1,1,1,1,1,56.314809999999994,254.9717,5401.878000000001
2,1,0,0,0,1,1,55.69627,210.5443,5230.495
1,1,0,0,0,1,1,66.00149,241.5163,5956.934
0,1,0,1,0,0,1,60.37441999999999,174.1018,6089.89
0,1,1,0,0,0,0,66.19811,148.813,3398.8427520151345
2,1,0,1,0,0,1,47.6364,160.3979,4121.779
2,1,1,1,1,1,1,54.69435,257.5536,5298.9490000000005
0,1,1,0,0,1,0,63.05421,171.7044,5962.861
0,0,0,0,1,1,0,54.78051,132.7041,5151.215999999999
1,0,1,1,1,0,0,55.38418000000001,160.529,3398.8427520151345
2,1,0,0,0,0,1,47.40586,150.1226,3398.8427520151345
0,1,1,1,0,1,0,65.45306,189.8853,6374.103
2,0,0,1,0,0,1,71.7712,127.2898,6101.516
1,0,0,1,1,0,0,69.15481,137.4757,5739.93
1,1,1,0,0,0,0,54.67054,169.0256,4647.666
1,1,1,0,0,0,1,51.488609999999994,203.1844,4811.299
1,1,0,0,1,0,0,34.49885764604514,156.9077,5209.859
0,0,1,0,0,0,0,57.65975,118.0495,5319.499
1,1,0,0,0,0,1,34.49885764604514,181.1403,4861.721
0,0,1,0,0,1,0,70.49565,140.8712,6722.144
1,0,1,1,0,1,0,50.42623,172.0013,4533.008
1,0,0,1,0,0,0,58.74129,128.4305,4901.492
1,1,1,1,0,0,0,52.65622,183.1517,3398.8427520151345
2,0,0,0,0,0,0,54.01225,79.24972,4585.714
0,0,0,1,1,1,0,65.95331999999999,142.2086,3398.8427520151345
0,0,1,0,0,1,0,63.01903000000001,169.2764,6020.276999999999
0,0,0,0,1,1,0,71.00745,133.3375,6543.11
0,0,0,1,0,0,0,71.02256,107.0552,6399.222
0,1,1,1,0,1,1,42.80596,255.1706,4784.7970000000005
1,0,1,1,0,1,0,62.15286,172.8348,5615.849
1,1,1,1,1,0,1,50.89715,229.2955,4646.443
1,0,0,0,1,0,1,57.20095,160.4402,4966.1359999999995
0,1,0,0,0,0,1,34.49885764604514,163.3601,6205.696
1,0,0,1,1,0,0,60.32779,135.9212,5036.335
0,1,0,0,0,0,1,64.47076,160.8498,3398.8427520151345
0,1,0,0,1,0,1,60.166869999999996,172.6198,5553.3009999999995
0,1,0,0,0,0,1,69.76805,159.9091,3398.8427520151345
2,1,0,0,0,0,0,64.44445,113.1409,5460.55
0,1,1,1,0,1,0,71.00882,190.3133,6742.932
0,1,1,0,1,1,1,67.93006,255.8208,6640.555
0,1,0,0,1,1,1,52.51777,236.0045,5463.71
1,0,1,1,0,0,1,69.5048,214.3411,6391.573
2,0,1,1,1,1,0,43.86844,151.4868,3992.719
0,1,0,0,0,1,0,64.44731999999999,149.9864,6093.092
0,0,1,1,0,0,0,64.12634,141.2305,5849.464
0,0,0,0,1,1,0,61.807430000000004,129.0421,5989.986
1,0,1,1,0,0,0,59.71663,148.0158,4970.688
0,0,0,1,1,1,0,66.60766,144.4082,6398.119000000001
1,0,1,0,0,0,0,60.8744,137.981,5269.999
0,0,0,0,0,1,0,47.43916,129.0387,4526.335999999999
0,0,1,0,0,0,0,62.046640000000004,114.2495,5754.565
0,0,0,1,0,1,0,62.56058,134.3997,5830.3009999999995
1,0,0,1,0,1,1,34.49885764604514,223.6483,5983.813
0,0,0,1,0,0,0,62.75224,136.8202,5865.625
2,1,1,0,0,0,0,34.49885764604514,134.7828,5004.36
1,0,0,0,0,0,0,70.97645,111.3907,5781.732
0,1,0,0,0,0,1,51.27317,159.2828,4927.165
0,1,1,1,1,1,1,67.75314,267.2822,3398.8427520151345
2,0,0,0,0,1,1,52.29353,173.9516,4797.122
0,0,1,0,0,0,0,54.7075,114.8716,4974.164000000001
1,0,0,1,0,1,0,61.74103,149.518,5514.944
1,1,1,0,0,1,1,65.12119,263.5701,6021.416
2,0,1,1,1,1,1,54.769259999999996,224.4839,3398.8427520151345
0,1,0,1,0,1,1,70.18932,232.2393,3398.8427520151345
0,0,1,1,0,0,0,34.49885764604514,129.30700000000002,5771.2519999999995
0,0,1,0,0,1,0,63.28674,140.1572,6024.715
1,0,0,0,0,0,0,59.1618,116.9093,4895.745
0,0,1,1,0,0,0,58.78686999999999,138.629,5562.052
1,1,1,0,0,1,1,65.70769,266.5786,6091.065
0,1,1,0,1,1,0,63.45489,185.1376,6161.945
1,1,0,0,0,1,0,68.41013000000001,168.5823,5971.516
1,1,0,0,0,1,0,70.23949,172.2895,6484.7880000000005
0,1,0,0,1,1,1,56.32645,235.5942,5640.809
2,0,0,0,0,0,1,57.67289,115.8166,4920.518
0,1,0,1,1,1,1,60.827180000000006,246.0212,6066.504
2,0,0,1,0,0,1,69.76544,127.4533,6174.825
0,0,0,0,0,0,1,66.63219000000001,129.1024,6084.512
1,0,0,0,0,1,0,34.49885764604514,136.4401,6003.62
2,0,1,0,0,0,0,61.75654,102.0166,5237.396
1,0,1,1,0,0,1,60.34007,212.6045,5367.057
2,0,0,0,1,1,0,44.023540000000004,119.8168,4031.487
0,0,0,1,0,0,0,63.66434,107.0839,5796.1
1,1,1,1,0,0,0,61.62651999999999,181.1648,5225.36
1,1,1,0,0,1,0,70.17488,194.0649,6134.696999999999
2,0,1,0,0,0,0,61.293580000000006,104.6399,5289.954000000001
1,0,0,0,0,0,0,68.01745,112.7311,3398.8427520151345
1,0,0,0,0,1,1,69.68705,208.5353,3398.8427520151345
2,1,1,1,1,0,0,67.65646,162.2414,5824.2390000000005
0,1,0,1,0,0,0,50.09295,137.6472,4941.679
2,0,0,0,0,1,1,47.990429999999996,172.857,4442.534000000001
2,1,0,0,1,0,0,69.14535,126.8542,5938.866
0,0,0,0,0,1,0,47.91787,119.6807,4869.334
1,0,0,0,0,0,1,65.87411999999999,147.7361,5557.722
1,0,0,0,0,0,0,59.66274,112.9284,4939.5509999999995
2,0,0,0,0,1,0,58.50278,106.4319,5080.068
1,0,1,1,0,1,0,61.54602,174.6744,5668.159000000001
1,1,1,1,1,0,0,66.99754,191.8185,5659.938
1,0,0,0,0,0,1,69.74139,150.1657,6017.607
1,1,1,0,1,1,0,58.913540000000005,205.6017,5208.138
1,0,0,0,0,0,1,67.61943000000001,150.3838,3398.8427520151345
0,0,0,0,0,0,0,34.49885764604514,104.8912,4610.806
0,1,0,0,1,1,0,59.948890000000006,162.7851,5641.701
2,1,1,1,1,0,0,70.31022,190.6017,3398.8427520151345
1,0,1,0,1,0,1,59.6057,182.4301,5247.0109999999995
1,1,0,1,1,1,0,44.89823,194.82,4183.049
1,0,1,0,0,0,1,50.98192,169.5376,4477.61
0,1,1,0,0,0,1,34.49885764604514,182.9003,3398.8427520151345
0,0,1,1,1,1,0,61.33886,164.7672,5871.889
2,0,1,1,0,0,0,47.965109999999996,116.4435,4181.6759999999995
1,1,0,0,1,1,1,54.232730000000004,251.7481,4968.719
1,0,0,0,1,0,0,57.78109,123.476,4768.979
1,1,0,1,0,1,1,67.90183,254.4506,6171.56
0,0,0,1,0,0,0,62.24788,105.18,5848.005999999999
2,1,0,0,0,1,0,34.49885764604514,137.4333,5859.7519999999995
1,0,0,1,1,0,1,62.32519,174.709,5555.87
1,0,0,0,1,0,1,60.04073,160.4269,5174.274
1,0,0,0,0,0,1,68.07677,146.4416,5837.518
0,0,0,1,0,1,0,59.79068,131.0182,5586.429
0,0,1,0,0,1,0,58.09895,139.9325,3398.8427520151345
1,0,0,0,0,0,1,62.119369999999996,149.8743,5481.366
1,0,0,1,0,1,0,44.394290000000005,153.5165,3398.8427520151345
2,1,0,1,1,1,1,71.30912,233.4958,6667.975
0,0,0,1,0,0,1,62.04916,138.8657,5866.496
0,0,0,1,0,0,1,67.19295,154.9958,6411.161
2,0,0,1,0,1,1,63.28078000000001,187.3621,5611.621999999999
0,0,0,0,1,1,0,71.58072,130.9272,6590.2880000000005
0,0,1,0,0,0,0,34.49885764604514,113.8864,6385.814
2,1,0,1,1,1,0,65.3851,166.5128,5902.543000000001
2,0,1,0,0,1,0,64.12772,140.3719,3398.8427520151345
0,1,0,1,1,1,1,69.97238,243.6285,6854.1140000000005
2,1,1,0,1,1,1,57.44027,246.3031,5385.187
0,0,1,1,1,0,1,50.46018,178.8314,5066.934
1,0,1,0,0,0,1,62.180369999999996,184.8311,5479.036
0,1,0,0,1,0,0,61.82935,139.9859,5562.420999999999
2,0,1,1,0,0,0,60.69461999999999,115.897,5316.7119999999995
1,1,1,0,1,0,1,61.85233,215.065,5466.255999999999
1,0,0,1,0,0,0,57.17893,125.1934,4723.544
2,0,0,0,0,0,0,69.95421,84.07715,5848.904
0,0,1,1,1,0,0,59.21586,140.0181,5475.340999999999
2,1,0,1,0,1,0,69.09557,149.1824,6017.869000000001
1,0,1,1,1,1,1,47.83008,254.3038,4656.201
0,0,0,0,0,1,1,71.39166,187.3861,6799.703
