City,State,County,Zip,Population,Area,Timezone,Job,Children,Age,Education,Employment,Income,Marital,Gender,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year
929,50,746,25313,11816,1,16,590,1.0,77.0,2,0,38413.81,1,0,11.45048,9,3,2,1,2,0,1,0,1,0,1,0,0,0,0,1,0,0,67.55256999999999,130.5589,6121.3330000000005
4690,18,1159,70773,224,1,2,508,3.0,53.27574750830565,10,0,46120.24,4,0,10.65903,13,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,2,55.815819999999995,167.8776,4745.34
3596,16,933,67107,2999,2,2,319,0.0,53.27574750830565,9,2,34469.78,1,0,11.09187,11,2,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,2,34.49885764604514,146.6923,4883.516
5847,44,1561,79096,2196,1,2,509,0.0,26.0,0,3,4600.87,0,1,8.74958,12,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,3,63.852419999999995,115.0768,3398.8427520151345
269,26,1611,59006,967,2,3,260,0.0,80.0,9,0,58012.2,2,0,15.55884,14,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,54.11264,271.3864,5655.62
4761,45,1538,84770,41454,2,3,40,4.0,53.27574750830565,1,1,47188.49,4,0,12.48219,14,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,69.03829,115.3701,6204.366999999999
691,34,488,14222,14037,1,16,65,2.0,80.0,1,1,92144.09,3,0,12.623610000000001,9,0,0,0,2,1,0,2,1,1,1,0,0,0,0,1,1,2,56.908519999999996,152.2712,4928.588
2168,48,1519,98621,417,1,14,126,0.0,19.0,2,0,55419.79,4,1,14.23161,13,2,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,57.635940000000005,176.9527,5717.29
3289,35,1088,43445,1239,0,16,244,0.0,69.0,2,0,39652.64,4,0,4.737082,7,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,70.54256,167.0738,6042.727
650,34,185,10463,71360,2,16,470,1.0,31.0,7,0,61508.68,1,1,13.26119,13,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,2,69.49734000000001,222.3341,6799.262
5170,19,621,1118,14980,2,16,609,0.0,24.0,2,0,69309.0,4,0,4.614031,13,0,1,0,1,1,0,2,0,0,0,1,1,0,0,1,0,2,65.61044,150.2714,5857.191
3925,4,883,93644,8981,1,14,440,1.0,40.0,9,4,39936.76222636489,3,0,9.32794,14,2,0,1,0,0,0,2,0,0,0,1,0,1,0,1,0,3,60.55602,150.2505,5278.976
1706,9,837,33928,24682,1,16,116,0.0,68.0,4,3,11541.68,0,0,7.790386,15,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,70.20999,159.1094,5934.2480000000005
4471,34,256,14772,4108,1,16,637,0.0,85.0,2,2,101766.0,2,1,9.449286,10,0,0,1,2,1,1,2,1,1,0,1,1,1,0,1,1,1,68.06938000000001,193.1718,3398.8427520151345
1224,46,1044,23930,5148,0,16,539,1.0,64.0,9,3,8937.69,0,1,38.108979999999995,13,1,0,0,2,0,1,1,0,0,1,0,0,1,1,1,1,0,50.903859999999995,252.5064,4735.276
3203,12,1174,50157,807,1,2,384,0.0,89.0,0,3,56462.8,0,0,40.92135,9,0,0,0,0,0,1,2,1,0,1,1,1,1,1,0,1,1,50.49072,184.1009,4520.861
3162,34,1547,14489,6923,1,16,350,0.0,53.0,5,0,39936.76222636489,3,1,12.71561,10,1,0,0,2,0,0,0,1,1,1,0,0,0,1,1,1,2,57.6618,224.0703,5960.118
1580,9,1514,32141,18828,2,16,389,1.0,28.0,11,0,28748.12,2,1,11.337539999999999,14,2,0,0,2,0,0,0,1,0,0,1,1,0,1,0,1,1,34.49885764604514,150.9517,3398.8427520151345
1303,49,805,53530,4407,0,2,611,0.0,25.0,0,0,48231.57,3,0,9.240332,10,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,34.49885764604514,152.0983,6443.3769999999995
3258,4,1233,92518,1186,0,14,542,1.0,24.0,7,0,39936.76222636489,0,1,9.3447,17,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,2,60.83121,149.48,5824.302
966,14,349,60649,46024,2,2,619,1.0,81.0,3,3,59907.44,4,0,12.32352,13,3,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,34.49885764604514,186.4408,4334.844
837,4,863,90747,0,2,14,241,3.0,53.27574750830565,7,4,32205.64,3,1,9.628531,14,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,3,59.238,136.7923,3398.8427520151345
2124,35,310,45122,10511,0,16,561,1.0,29.0,9,0,39936.76222636489,1,0,7.826388000000001,18,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,43.1183,182.8721,4367.355
1293,44,177,77430,2104,2,2,138,0.0,22.0,2,4,45197.21,0,2,9.044755,13,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,3,68.84751,255.1989,6329.079000000001
2391,46,656,23228,35950,0,16,611,0.0,53.27574750830565,0,1,61262.44,3,1,15.876270000000002,12,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,3,68.95234,173.7798,6484.175
4524,4,529,93654,30935,1,14,283,0.0,86.0,7,4,5024.61,4,1,9.475037,13,3,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,61.62973,167.5783,5175.585
1601,26,243,59324,946,2,3,276,4.0,63.0,2,0,39936.76222636489,3,0,5.19871,6,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,2,70.30481999999999,149.5453,6071.607
3298,4,1615,95901,33442,0,14,403,1.0,53.27574750830565,10,0,59317.06,0,1,13.690479999999999,7,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,63.93531,160.7677,5611.871999999999
3092,2,1269,72087,2103,0,2,361,0.0,80.0,2,2,61544.69,3,0,12.46394,6,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,3,59.51347,217.2603,5184.396
1614,14,748,60119,10246,0,2,105,0.0,23.0,4,0,15449.69,2,1,36.93918,13,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,3,51.57289,200.2976,5245.573
1623,14,735,61028,2051,2,2,215,4.0,53.27574750830565,9,0,39936.76222636489,4,0,8.935316,15,2,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,65.36022,142.077,6146.744000000001
744,1,1328,35040,17141,1,2,217,0.0,53.27574750830565,10,0,39936.76222636489,4,1,7.744716,13,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,67.81163000000001,125.0193,5559.843000000001
1312,50,1588,26142,2387,0,16,347,0.0,80.0,0,0,27678.71,4,1,6.073359,12,2,0,0,1,0,0,2,1,0,0,0,0,1,0,1,1,2,65.74132,126.3632,5530.214
2923,17,515,41645,1349,1,16,637,3.0,35.0,10,0,24176.28,3,1,8.199784,15,2,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,66.47928,150.3578,5831.475
428,30,352,3570,10382,0,16,560,0.0,53.27574750830565,1,2,29779.57,1,0,15.89305,8,3,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,3,52.03501,170.6216,4503.053
830,39,239,987,57181,1,21,338,2.0,27.0,9,1,13257.09,4,1,7.266241,15,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,65.66869,169.0178,5757.017
5860,44,598,75693,7122,0,2,206,0.0,18.0,10,3,57469.38,2,1,14.78258,12,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,62.10568000000001,153.5319,6149.726
2098,26,1172,59733,302,0,3,232,0.0,85.0,0,4,23511.16,1,1,10.540999999999999,8,0,0,0,0,0,0,2,1,1,0,1,0,1,0,0,0,3,48.80775,147.2159,4132.582
1147,43,1191,38501,38376,1,2,485,4.0,39.0,9,3,33180.77,0,0,8.87932,6,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,3,50.65704,216.2381,3398.8427520151345
6011,24,965,63882,356,0,2,634,0.0,53.27574750830565,0,0,14718.58,1,0,5.948583,15,1,1,0,2,0,0,2,1,0,0,1,0,1,0,1,1,1,34.49885764604514,148.4789,5682.278
3875,37,1490,97867,723,1,14,560,0.0,53.0,2,4,19974.83,1,1,11.295110000000001,12,1,1,0,1,0,0,2,1,1,0,1,1,0,1,0,0,0,49.665690000000005,171.967,4672.339
3032,29,815,68508,16591,0,2,165,0.0,53.27574750830565,9,0,22097.72,3,0,14.03155,14,1,0,0,2,1,0,1,1,0,0,0,1,1,0,1,1,3,66.91884,173.6769,5661.619000000001
5707,30,1404,3280,1164,1,16,108,0.0,78.0,9,0,25438.16,2,0,7.585064,13,3,1,0,2,0,0,1,1,1,1,0,0,0,1,1,0,3,58.73506,243.9217,5351.62
5079,31,1352,8876,22059,1,16,108,3.0,35.0,4,0,13706.02,0,0,5.962455,17,2,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,47.774390000000004,159.6509,3398.8427520151345
4242,20,84,21208,36441,0,16,501,3.0,53.27574750830565,10,1,15364.14,1,1,12.5933,13,0,0,0,2,1,1,0,0,0,0,1,0,0,0,1,1,1,61.25573000000001,148.6391,5794.255
2131,1,980,36036,1796,0,2,361,0.0,57.0,5,0,24065.76,3,1,13.90003,11,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,63.77494,124.7407,5284.821999999999
5997,13,791,83876,1822,2,14,638,2.0,53.27574750830565,2,0,25015.89,4,0,5.9459800000000005,9,1,1,0,2,1,0,2,1,0,0,1,0,0,0,0,1,0,34.49885764604514,101.1518,3795.699
3679,43,398,37205,24785,0,2,221,0.0,19.0,2,0,25785.57,3,1,13.818029999999998,15,1,1,0,0,1,0,2,1,1,0,0,0,0,0,0,0,3,68.53090999999999,111.2513,5989.871
4780,23,1200,55106,58160,2,2,549,1.0,19.0,9,2,39936.76222636489,2,1,9.200036,13,2,1,0,2,0,0,2,1,1,0,1,0,1,1,0,1,1,45.03776,172.4104,4231.433
5184,46,1099,22851,5920,1,16,372,5.0,21.0,5,0,6918.31,3,1,13.17644,10,0,1,1,0,1,0,2,1,0,0,0,0,1,0,0,0,3,34.49885764604514,92.26759,5000.223
2836,36,539,73753,414,0,2,74,3.0,31.0,9,2,51290.56,2,1,11.625589999999999,13,0,2,0,1,0,0,1,1,0,0,1,1,1,0,1,1,2,69.49722,195.5378,6270.108
4077,48,1098,98641,22,1,14,224,0.0,82.0,2,1,30980.48,2,1,10.215810000000001,12,0,0,0,0,1,0,2,1,1,0,0,1,0,0,1,1,3,69.54744000000001,158.7866,6049.866
382,17,1141,41514,3200,2,16,216,3.0,40.0,10,4,13585.86,3,1,10.31485,8,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,3,47.01192,239.0873,3398.8427520151345
369,17,996,42321,197,0,2,209,0.0,53.27574750830565,9,2,83791.29,0,1,11.58201,10,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,2,49.78137,170.083,4465.392
514,14,929,61704,37204,1,2,37,0.0,27.0,7,0,39936.76222636489,3,0,7.531078999999999,13,1,2,0,0,0,0,0,1,0,0,1,1,0,0,1,0,3,56.47713,161.6533,5450.915
1836,28,205,58737,192,1,2,498,0.0,70.0,5,3,17199.86,3,0,14.431870000000002,14,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,3,54.7128,152.2595,4667.397
4446,48,586,98575,157,0,14,523,0.0,41.0,10,3,95535.14,2,1,3.9146650000000003,9,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,2,67.429,138.202,6078.619000000001
3022,16,980,67351,257,2,2,341,0.0,33.0,7,0,54873.78,0,1,10.87777,12,0,1,0,2,1,0,0,1,0,0,1,0,0,1,1,1,3,64.13229,212.5846,6317.996
4453,50,159,25165,634,0,16,432,1.0,32.0,11,0,11048.74,1,0,11.26871,14,0,0,1,0,1,0,2,0,1,0,1,1,0,1,1,1,0,71.0031,240.9209,6611.5869999999995
647,22,175,49028,6435,2,4,40,0.0,53.27574750830565,10,0,16603.16,4,1,7.157728,11,2,0,0,2,0,0,0,1,0,0,0,1,1,1,0,1,0,52.61696,141.455,5031.06
2924,36,860,73050,958,0,2,111,1.0,52.0,2,0,10827.73,4,1,5.816157,13,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,34.49885764604514,144.5423,5308.935
5448,16,1326,66607,9771,1,2,596,0.0,67.0,2,0,39936.76222636489,2,0,40.26791,10,1,0,0,2,0,0,0,0,1,1,0,0,1,1,1,1,0,60.113330000000005,265.236,5887.65
888,12,854,52401,2168,2,2,62,1.0,46.0,9,0,24603.58,0,0,14.71365,15,3,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,2,57.78386,235.5968,5396.116
391,25,1551,39737,167,2,2,330,7.0,53.27574750830565,9,0,39936.76222636489,3,0,5.142504,11,2,0,0,2,0,1,2,0,0,0,0,0,1,1,1,1,3,70.59953,187.4774,3398.8427520151345
2109,22,1364,48027,3185,2,4,466,2.0,58.0,2,3,99537.72,3,0,9.514042,11,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,61.96895,206.1626,3398.8427520151345
239,4,1282,93424,776,1,14,608,1.0,53.27574750830565,9,0,60661.46,4,0,8.350544000000001,11,2,2,0,0,0,0,1,1,0,0,0,0,1,0,1,1,3,34.49885764604514,159.5412,4918.504
3262,3,1143,85139,18184,0,20,437,3.0,79.0,4,0,39936.76222636489,1,0,12.24743,10,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,34.49885764604514,195.4562,4455.455
1059,43,986,37719,185,0,16,425,3.0,71.0,9,0,70135.92,3,0,12.092189999999999,11,1,0,0,2,0,0,0,0,0,1,0,0,1,1,0,1,3,60.26386,132.9176,5645.809
663,5,190,80020,49657,1,3,409,8.0,53.27574750830565,2,0,40132.21,1,1,14.481020000000001,15,2,0,0,0,1,0,2,1,1,0,1,1,1,0,1,0,0,67.78256999999999,193.3745,6335.816
4362,46,1244,24471,1627,0,16,56,0.0,62.0,0,1,46279.7,4,0,15.93242,16,1,0,0,2,0,0,1,0,1,1,1,0,1,1,1,1,0,44.645140000000005,278.5689,4317.11
4474,14,1506,60960,1092,2,2,534,0.0,53.27574750830565,8,3,6649.53,1,1,5.489928,11,1,0,0,2,1,0,1,1,0,1,1,1,0,0,0,1,2,66.61872,150.2265,5830.698
687,21,624,4416,5497,1,16,233,9.0,53.27574750830565,1,0,26043.65,3,1,15.09574,12,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,2,47.1075,164.1066,4574.1
5911,14,1573,60481,11540,0,2,570,3.0,32.0,9,3,28696.57,3,1,10.42108,15,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,2,67.24986,145.1142,5811.496999999999
4777,0,1036,99659,468,0,17,631,3.0,53.27574750830565,9,0,39936.76222636489,3,0,7.501028,10,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,54.58835,169.6564,4735.771
4539,26,1331,59258,94,0,3,272,3.0,53.0,11,0,24044.95,3,0,7.004264,12,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,34.49885764604514,159.7443,5042.248
782,30,574,3223,3383,2,16,133,4.0,58.0,1,0,39936.76222636489,4,0,8.007889,9,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,2,54.3819,146.7047,4695.582
2866,35,123,43951,64,1,16,576,3.0,40.0,11,0,50420.55,2,0,8.56277,11,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,48.21972,152.5418,4828.204000000001
2833,13,701,83539,2293,0,14,364,3.0,74.0,10,4,43767.23,2,0,40.10952,15,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,3,63.44795,143.9648,3398.8427520151345
198,37,723,97520,25030,1,14,494,0.0,56.0,0,0,151312.2,0,1,7.680969999999999,8,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,2,64.38382,140.0765,6022.975
5875,4,1233,92282,1373,1,14,248,4.0,56.0,9,0,135891.8,3,0,2.990195,17,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,2,53.77863000000001,127.9744,3398.8427520151345
231,34,336,12017,376,0,16,119,2.0,88.0,11,0,39157.83,0,0,13.34724,12,2,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,67.34156999999999,148.8396,5731.346
4011,16,370,66760,0,0,2,193,1.0,75.0,9,1,30009.55,2,0,7.400882000000001,14,0,0,0,2,0,0,1,1,1,0,0,1,0,1,0,1,0,52.421459999999996,182.5157,4592.612
4889,45,955,84656,312,2,3,403,0.0,53.27574750830565,1,3,25697.08,2,1,13.441529999999998,11,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,2,56.821130000000004,169.1532,5050.91
1587,16,801,67342,870,1,2,281,2.0,37.0,10,0,52076.3,4,0,8.420167,7,0,0,0,2,0,1,0,1,1,0,0,0,0,1,0,1,3,58.7019,148.3111,5590.939
1372,44,811,75435,1271,1,2,94,2.0,71.0,2,0,26166.52,2,0,7.670388000000001,9,2,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,3,66.59235,203.74200000000002,3398.8427520151345
2030,34,336,12075,2850,0,16,430,3.0,25.0,0,3,24314.0,3,0,11.06113,10,0,0,0,2,0,0,0,1,1,0,1,1,0,1,0,1,0,53.71086999999999,183.5908,5431.249
3339,38,953,17841,4827,2,16,469,0.0,53.27574750830565,10,0,39936.76222636489,1,0,5.184399,12,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,2,38.85837,127.2866,3812.804
4783,34,524,12980,1276,1,16,475,0.0,28.0,9,0,15392.91,2,1,2.396608,7,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,3,67.05213,221.9127,6626.799
4227,3,1143,85141,401,1,20,367,1.0,53.27574750830565,10,0,102059.0,2,1,5.861912,6,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,66.87947,150.9328,6255.328
2443,5,528,81232,27,0,3,105,0.0,57.0,9,1,26412.61,2,0,34.77346,13,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,52.3499,200.3919,4683.298
912,35,548,44023,17473,0,16,319,0.0,30.0,0,0,31313.02,0,1,6.004085,13,1,0,0,0,1,1,2,1,1,0,0,0,0,1,1,0,1,59.02826999999999,209.187,5474.085999999999
594,14,1384,61421,1300,0,2,225,1.0,53.27574750830565,1,3,11825.53,3,0,10.55847,12,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,65.49474000000001,108.0076,5915.393
1102,49,1546,54930,1593,2,2,554,3.0,70.0,11,1,8288.76,0,0,10.994860000000001,13,1,2,0,0,1,1,0,1,1,0,1,0,0,0,1,0,2,68.57741,182.4708,3398.8427520151345
4318,21,1124,4969,1270,1,16,182,0.0,70.0,6,0,39936.76222636489,0,1,9.637702,11,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,67.97593,142.5266,6407.974
393,50,1588,26133,1562,0,16,263,0.0,79.0,4,4,37900.97,2,0,11.1,8,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,59.522909999999996,146.6005,5449.47
3401,31,229,8109,22385,0,16,474,5.0,53.27574750830565,9,0,146518.2,4,0,4.2155629999999995,10,3,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,48.97044,142.7356,4831.1320000000005
3191,38,1308,17949,322,1,16,135,0.0,84.0,2,0,66644.71,2,0,13.65528,17,5,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,2,52.52919,141.9875,3398.8427520151345
3421,9,950,33131,16715,2,16,178,1.0,64.0,2,3,45129.46,2,0,7.881162,10,0,0,1,2,0,0,2,0,1,0,1,0,0,0,1,1,3,61.18595,170.0611,5319.531999999999
1832,14,858,61740,1536,1,2,376,5.0,72.0,11,0,7128.29,4,0,8.33258,11,4,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,60.09421,152.0695,5276.705
4497,1,524,35582,4444,1,2,466,0.0,76.0,9,0,16955.06,0,0,8.732847,13,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,3,51.28687,255.1466,4894.604
2834,44,630,77625,10025,2,2,239,1.0,53.27574750830565,0,2,18442.57,0,0,9.558465,15,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,56.83549,222.5473,5259.491
3955,29,756,69153,5524,0,3,269,2.0,57.0,2,0,54514.78,1,0,12.64369,11,0,1,0,0,1,1,2,1,0,1,0,0,1,1,0,0,3,54.607040000000005,120.59700000000001,4783.924
357,38,115,15010,27736,1,16,507,2.0,52.0,9,4,39936.76222636489,4,0,8.124185,10,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,2,54.07151999999999,174.0956,5205.75
4187,28,1200,58362,18,2,2,81,0.0,66.0,1,0,13899.94,3,0,10.43518,11,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,52.83276,91.57486999999999,4747.19
2847,34,1071,13084,3734,1,16,367,0.0,50.0,0,0,57938.61,2,0,41.571670000000005,13,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2,68.72851999999999,168.0187,3398.8427520151345
1248,49,581,53807,4837,0,2,312,7.0,58.0,5,0,39936.76222636489,3,1,4.8991,12,1,0,0,2,1,0,0,1,1,1,0,0,0,1,0,0,2,61.04844,152.6549,5990.539000000001
3568,45,986,84050,11272,2,3,134,2.0,85.0,2,0,32092.18,4,1,8.759688,18,2,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,65.02121,171.8427,6092.399
4115,44,811,75460,23191,2,2,324,0.0,80.0,0,0,13502.99,0,0,7.873047,15,1,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1,1,39.7266,133.0617,3246.325
1889,9,191,33314,26188,1,16,294,0.0,53.27574750830565,9,0,43597.63,0,1,9.689388000000001,13,0,1,0,0,0,0,2,1,1,0,0,0,1,1,0,1,2,54.10768,150.9148,4780.976
1362,9,1100,33446,24983,1,16,508,0.0,50.0,1,0,18822.77,3,1,9.479845,11,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,2,50.93618,143.2743,4904.17
21,36,727,73520,164,1,2,344,1.0,32.0,1,2,17922.3,3,0,19.19161,13,2,1,0,0,0,0,2,1,0,0,1,1,1,1,1,0,2,49.182190000000006,222.135,4756.002
3493,43,555,38473,1178,0,2,58,7.0,53.27574750830565,3,1,39975.25,3,0,12.9415,12,2,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,69.01301,218.8656,6292.807
2193,15,657,47344,128,2,5,343,4.0,33.0,10,0,8573.56,2,1,9.099931,12,1,0,0,2,1,0,0,1,0,0,1,0,0,0,0,1,2,34.49885764604514,117.023,4527.055
5988,1,723,35776,3592,1,2,126,0.0,53.27574750830565,10,1,25898.82,3,1,10.712480000000001,17,1,0,0,2,0,0,0,1,0,0,1,1,0,1,1,1,2,34.49885764604514,223.3459,6246.585
5385,1,896,36783,678,1,2,593,0.0,81.0,10,0,39936.76222636489,3,0,6.115922,13,0,0,0,2,0,0,0,1,1,0,0,1,0,0,1,1,3,34.49885764604514,172.1087,5004.005999999999
4275,41,133,29469,880,2,16,310,2.0,57.0,9,0,39936.76222636489,3,1,11.86524,10,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,34.49885764604514,166.5974,4463.695
5170,14,1290,62703,30910,0,2,2,0.0,53.27574750830565,9,1,35149.7,3,0,9.772618,11,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,3,50.583290000000005,116.03399999999999,4732.791
4602,44,417,76262,37183,2,2,91,2.0,85.0,10,1,88186.92,2,1,12.14217,15,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,53.5973,158.4256,4580.335999999999
5123,31,235,8246,87,0,16,13,0.0,53.27574750830565,10,0,50620.18,0,1,6.615264999999999,14,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,2,47.99369,153.0441,4184.903
4741,4,1265,95828,60270,1,14,392,4.0,41.0,3,4,49109.27,0,0,14.15373,12,3,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,34.49885764604514,127.1374,6033.1669999999995
1804,17,1189,42533,735,2,16,303,0.0,65.0,9,4,92252.71,4,0,7.752636,5,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,2,62.82386999999999,192.5475,5330.01
3571,32,1459,87035,7624,0,3,296,0.0,19.0,1,0,71096.34,0,1,9.416166,11,2,2,0,0,0,1,1,1,1,1,0,0,0,1,0,0,2,63.2816,170.717,5764.753000000001
5404,24,1538,63674,76,1,2,527,0.0,63.0,5,0,98665.78,4,1,39.99116,9,2,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,3,34.49885764604514,166.8748,5964.347
1883,29,1538,68023,2247,0,2,146,0.0,53.27574750830565,9,0,14535.4,2,1,15.40741,11,1,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,2,53.923840000000006,270.1198,5639.473000000001
1109,27,1485,27925,3991,1,16,403,5.0,53.0,2,0,32677.84,4,0,15.85961,14,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,2,58.335609999999996,161.4268,5503.321999999999
5742,34,1392,14893,0,1,16,610,0.0,58.0,0,3,4174.13,3,0,7.366389,15,1,2,0,0,0,0,0,0,0,0,0,1,1,1,0,1,3,62.76753000000001,142.694,5811.166
2641,41,329,29929,1002,0,16,500,0.0,89.0,2,1,16303.01,0,0,11.33779,9,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,2,63.38899,153.2787,5972.058000000001
1316,35,980,45406,19432,1,16,86,0.0,28.0,10,0,120324.8,2,0,13.27275,9,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,71.41865,147.3836,6499.0380000000005
2310,38,397,17109,23530,2,16,623,3.0,41.0,9,0,24818.42,2,0,11.871080000000001,13,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,2,45.33017,138.714,4102.717000000001
1156,48,586,98536,53,2,14,19,1.0,21.0,2,0,70808.33,0,0,13.00693,5,2,0,0,1,1,0,2,1,0,0,1,0,0,0,0,0,3,45.84265,102.1424,3971.685
5609,45,1456,84080,369,2,3,382,0.0,53.0,2,0,39936.76222636489,0,1,10.59656,10,2,0,0,2,0,1,2,0,0,0,0,0,0,1,1,1,3,68.14471,177.8397,6135.276999999999
385,2,130,72714,12954,1,2,542,1.0,23.0,5,0,29149.52,4,0,11.87077,12,0,0,0,2,1,0,1,1,0,0,1,1,1,0,1,1,2,55.750530000000005,194.1454,5026.107
530,15,1553,46714,14852,0,5,58,1.0,53.27574750830565,0,0,39936.76222636489,0,0,4.477848000000001,9,0,0,0,1,0,0,2,1,1,1,0,1,1,1,0,1,2,60.705169999999995,163.8884,5331.215999999999
2751,11,751,96752,3572,2,24,113,4.0,53.27574750830565,10,2,30876.58,1,1,11.76009,16,1,0,0,2,1,0,1,1,0,0,1,1,0,0,1,1,3,58.86685,182.4609,5441.933000000001
1813,44,812,79326,109,1,2,256,0.0,73.0,2,3,112181.6,1,0,10.35245,10,0,1,0,2,1,0,2,1,1,0,1,0,1,1,1,1,2,70.69408,242.3593,6340.235
2594,29,273,69033,2416,0,3,354,0.0,83.0,1,2,152813.5,0,1,14.313089999999999,13,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,54.03025,119.6085,4899.758
4817,4,12,94580,29942,0,14,96,0.0,53.27574750830565,10,0,10621.15,2,0,8.482952000000001,13,0,1,0,0,0,1,2,1,0,0,1,0,0,1,0,1,0,55.50904,126.7513,4852.624
